title,description,publishtime,url,provider
From AI to CAT-III runways: How Delhi Airport plans to keep flights moving this winter,"At the centre of these improvements is the Airport Predictive Operations Centre (APOC). This system brings together real-time information, weather forecasts and airside operations data into one command hub.","December 12, 2025 01:34 PM IST",https://www.moneycontrol.com/city/from-ai-to-cat-iii-runways-how-delhi-airport-plans-to-keep-flights-moving-this-winter-article-13722883.html,Moneycontrol
Bengaluru weather: Clear skies and gentle breeze mask moderate air quality; sunny days ahead,"Bengaluru weather: The forecast for the coming days promises consistent conditions, with sunny skies dominating through the weekend and into early next week. Daily high temperatures are expected to hover comfortably in the mid-20s Celsius.","December 12, 2025 01:20 PM IST",https://www.moneycontrol.com/city/bengaluru-weather-clear-skies-and-gentle-breeze-mask-moderate-air-quality-sunny-days-ahead-article-13722990.html,Moneycontrol
Bengaluru's ORR nightmare to end? Cabinet approves Rs 307 cr Silk Board to KR Puram mega makeover,Plans detailed by Bengaluru Smart Infrastructure Limited (B-SMILE) officials include reconfiguring the stretch into a 10-lane thoroughfare. This will comprise three main carriageway lanes and two service road lanes on each side.  ,"December 12, 2025 12:29 PM IST",https://www.moneycontrol.com/city/bengaluru-s-orr-nightmare-to-end-cabinet-approves-rs-307-cr-silk-board-to-kr-puram-mega-makeover-article-13722710.html,Moneycontrol
Why is this village near Mumbai a constant focal point for NIA and anti-terror raids?,"Borivali-Padgha’s roots are deep and historically significant, tracing back to the Shilahara Dynasty.","December 12, 2025 12:24 PM IST",https://www.moneycontrol.com/city/why-is-this-village-near-mumbai-a-constant-focal-point-for-nia-and-anti-terror-raids-article-13722851.html,Moneycontrol
‘Hit my sister on chest’: Woman accuses Luthras’ Goa club of assault before deadly blaze,"The incident the woman described took place at Romeo Lane, a beach shack-style nightclub located in Vagator. Vaibhavi said the club felt overcrowded, with only one entrance and one exit. Both openings were placed at a height, making it difficult for people to move in or out quickly.","December 12, 2025 11:56 AM IST",https://www.moneycontrol.com/city/hit-my-sister-on-chest-woman-accuses-luthras-goa-club-of-assault-before-deadly-blaze-article-13722751.html,Moneycontrol
Massive fire breaks out in bar in Bhubaneswar | Video,"There was no report of any casualty in the fire, the police said. Local people found smoke billowing from the bar and informed the Fire brigade, officials said.","December 12, 2025 11:52 AM IST",https://www.moneycontrol.com/city/massive-fire-breaks-out-in-bar-in-bhubaneswar-video-article-13722755.html,Moneycontrol
"'Lynching' fears dismissed, bail denied: Goa fire accused plea rejected as Delhi court cites flight evidence","Goa nightclub fire: In a detailed order on December 11, Additional Sessions Judge Vandana of the Rohini court dismissed the applications, citing the “grave and serious” nature of the allegations.","December 12, 2025 11:42 AM IST",https://www.moneycontrol.com/city/lynching-fears-dismissed-bail-denied-goa-fire-accused-plea-rejected-as-delhi-court-cites-flight-evidence-article-13722709.html,Moneycontrol
How Delhi's new school fee committee works: A guide for parents against arbitrary hikes,"The Delhi School Education (Transparency in Fixation and Regulation of Fees) Act, 2025, was officially notified by Lieutenant-Governor V K Saxena on Wednesday.","December 12, 2025 11:21 AM IST",https://www.moneycontrol.com/city/how-delhi-s-new-school-fee-committee-works-a-guide-for-parents-against-arbitrary-hikes-article-13722654.html,Moneycontrol
"Bahraich violence: Court sentences one to death, life term to nine in 2024 Maharajganj case","The violence took place on October 13, 2024, during a Durga idol immersion procession. During the incident, 21-year-old Ramgopal Mishra was shot dead as clashes broke out in the mixed-population area of Maharajganj.","December 12, 2025 11:07 AM IST",https://www.moneycontrol.com/city/bahraich-violence-court-sentences-one-to-death-life-term-to-nine-in-2024-maharajganj-case-article-13722588.html,Moneycontrol
Delhi’s map redrawn: 11 districts become 13 in historic administrative overhaul to streamline services,"The move, sanctioned with a budget of Rs 25 crore, is designed to align district boundaries with the city’s 12 municipal zones and the jurisdictions of the New Delhi Municipal Council (NDMC) and the Delhi Cantonment Board. ","December 12, 2025 10:41 AM IST",https://www.moneycontrol.com/city/delhi-s-map-redrawn-11-districts-become-13-in-historic-administrative-overhaul-to-streamline-services-article-13722550.html,Moneycontrol
"5,000 jobs, new businesses, local hiring: NIAL outlines big boost from Noida International Airport","NIAL CEO R.K. Singh said the airport project is expected to generate at least 5,000 direct jobs and open up new business opportunities across several sectors.","December 12, 2025 10:36 AM IST",https://www.moneycontrol.com/city/5-000-jobs-new-businesses-local-hiring-nial-outlines-big-boost-from-noida-international-airport-article-13722532.html,Moneycontrol
Cold wave alert in 12 Telangana districts: Hyderabad shivers at 7°C - Why is the state so cold this year?,"The IMD has issued alerts for Adilabad, Kumaram Bheem Asifabad, Mancherial, Nirmal, Warangal, Hanamkonda, Mahbubabad, Jangaon, Siddipet, Sangareddy, Medak and Kamareddy.","December 12, 2025 10:06 AM IST",https://www.moneycontrol.com/city/cold-wave-alert-in-12-telangana-districts-hyderabad-shivers-at-7-c-why-is-the-state-so-cold-this-year-article-13722455.html,Moneycontrol
"Goa nightclub tragedy exposes labyrinth of enforcement failures, jurisdictional gaps","Goa nightclub tragedy: Official documents show the Arpora village panchayat had initiated decisive action against the property months before the fatal incident. In March of this year, it issued a show-cause notice to the property owner, Surinder Kumar Khosla.","December 09, 2025 01:50 PM IST",https://www.moneycontrol.com/city/goa-nightclub-tragedy-exposes-labyrinth-of-enforcement-failures-jurisdictional-gaps-article-13717484.html,Moneycontrol
"Hyderabad charts clean mobility path to avoid Delhi-style air quality crisis, says Telangana minister","Speaking at the Telangana Rising Global Summit on Monday, the minister framed clean mobility as an urgent issue transcending environmental debate, directly tied to “public health, energy security and the long-term liveability of cities.”","December 09, 2025 01:47 PM IST",https://www.moneycontrol.com/city/hyderabad-charts-clean-mobility-path-to-avoid-delhi-style-air-quality-crisis-says-telangana-minister-article-13717461.html,Moneycontrol
"Goa nightclub fire: Bengaluru youth who made it out alive went back for phone, dies in stampede","Family members said Ishaq had spoken to his father just hours before the incident. He had told him that he was in Goa with five close friends for a bachelor-party trip. One of his friends was soon to be married, and the group had travelled to Goa to celebrate the occasion.","December 09, 2025 01:41 PM IST",https://www.moneycontrol.com/city/goa-nightclub-fire-bengaluru-youth-who-made-it-out-alive-went-back-for-phone-dies-in-stampede-article-13717444.html,Moneycontrol
"Bengaluru’s winter bite intensifies: IMD forecasts 12 degrees Celsius lows, a first for Dec since 2016","According to the India Meteorological Department (IMD), Bengaluru's minimum temperature, which registered 16 degrees Celsius on Sunday, will consistently hover between 12 degrees Celsius and 14 degrees Celsius over the coming days.","December 09, 2025 01:13 PM IST",https://www.moneycontrol.com/city/bengaluru-s-winter-bite-intensifies-imd-forecasts-12-degrees-celsius-lows-a-first-for-dec-since-2016-article-13717213.html,Moneycontrol
Goa nightclub fire prompts Noida to launch citywide safety checks; strict warning issued,"Teams from several departments, the Fire Services Department led by the Chief Fire Officer (CFO), the Excise Department, and the Electrical Safety Department, are carrying out joint surprise checks across Noida.","December 09, 2025 12:41 PM IST",https://www.moneycontrol.com/city/goa-nightclub-fire-prompts-noida-to-launch-citywide-safety-checks-strict-warning-issued-article-13717264.html,Moneycontrol
Red Fort blast: NIA conducts searches in forest area in J&K's Anantnag,"Red Fort blast: They said the NIA sleuths, assisted by police and CRPF, brought along two of the accused, Dr Adeel Rather and Jasir Bilal Wani, arrested in connection with the ""white collar"" terror module.","December 09, 2025 11:59 AM IST",https://www.moneycontrol.com/city/red-fort-blast-nia-conducts-searches-in-forest-area-in-j-k-s-anantnag-article-13717167.html,Moneycontrol
"HR88B-8888 VIP plate: Haryana man calls Rs 1.17 cr bid ‘not worth it’, failed to pay amid family pressure","Haryana-based IT executive Sudhir Kumar, known for his fondness for VIP numbers, already owns four cars with 0777 endings. He revealed that an astrologer had advised him that the number 8888 would bring even more luck than his current collection.","December 09, 2025 11:40 AM IST",https://www.moneycontrol.com/city/hr88b-8888-vip-plate-haryana-man-calls-rs-1-17-cr-bid-not-worth-it-failed-to-pay-amid-family-pressure-article-13717010.html,Moneycontrol
"Intense cold in Punjab, Haryana; Rupnagar coldest at 3.6 deg Celsius","Among other places in Punjab, Amritsar's low was 6.1 degrees Celsius, while Ludhiana and Patiala registered their respective minimums at 9.2 and 10.1 degrees Celsius, according to a report of the MeT department here.","December 09, 2025 11:39 AM IST",https://www.moneycontrol.com/city/intense-cold-in-punjab-haryana-rupnagar-coldest-at-3-6-deg-celsius-article-13717089.html,Moneycontrol
Goa nightclub fire: From Hudson Lane to Phuket — the meteoric rise and sudden flight of Luthra brothers,Goa nightclub fire: The police confirmed that a lookout circular was issued against the brothers by the evening of December 7 and that the Bureau of Immigration had traced their departure to the 5.30 am flight.,"December 09, 2025 11:29 AM IST",https://www.moneycontrol.com/city/goa-nightclub-fire-from-hudson-lane-to-phuket-the-meteoric-rise-and-sudden-flight-of-luthra-brothers-article-13717076.html,Moneycontrol
Bengaluru temple bans weddings as priests grow tired of court summons in divorce cases,"The Halasuru Someshwara Swamy Temple, a centuries-old heritage shrine and one of Bengaluru’s busiest temples, was once a popular wedding venue.","December 09, 2025 11:23 AM IST",https://www.moneycontrol.com/city/bengaluru-temple-bans-weddings-as-priests-grow-tired-of-court-summons-in-divorce-cases-article-13717037.html,Moneycontrol
Mumbai air quality today: Sun returns but AQI remains ‘poor’ at 139; ‘severe’ pollution plagues Wadala,"Mumbai AQI: Data from the air quality monitoring platform AQI.in revealed the city’s overall Air Quality Index (AQI) at 139, categorised as ‘poor’.","December 09, 2025 11:05 AM IST",https://www.moneycontrol.com/city/mumbai-air-quality-today-sun-returns-but-aqi-remains-poor-at-139-severe-pollution-plagues-wadala-article-13716942.html,Moneycontrol
Octogenarian sisters win internet as Ahmedabad’s fearless ‘Biker Dadis’,"Videos of Mandakini, aka Mandaben, riding a scooter with her sister, Ushaben (84), sitting in the sidecar, have gone viral on social media, with people comparing them to Jay and Veeru, characters portrayed by Amitabh Bachchan and Dharmendra in the Bollywood cult classic 'Sholay'.","December 09, 2025 10:55 AM IST",https://www.moneycontrol.com/city/octogenarian-sisters-win-internet-as-ahmedabad-s-fearless-biker-dadis-article-13716970.html,Moneycontrol
"New Vande Bharat for UP: Gomti Nagar-Saharanpur train to start on Dec 9 - Check route, stops, & ticket prices","The train will run as Train No. 26504/26503 on the Gomti Nagar–Saharanpur–Gomti Nagar route. It will cover a total distance of 535 km in about 8 hours and 40 minutes. The train will travel via Moradabad, one of the major railway junctions in the region.","December 09, 2025 10:38 AM IST",https://www.moneycontrol.com/city/new-vande-bharat-for-up-gomti-nagar-saharanpur-train-to-start-on-dec-9-check-route-stops-ticket-prices-article-13716937.html,Moneycontrol
"CCTV captures Hyderabad businessman's daylight murder in planned attack with stones, knives and gun","The assault occurred at approximately 7.55 am in the Jawaharnagar area as Ratnam, a resident of Saket Colony involved in the construction and real estate sectors, was returning home after dropping his daughter at school.","December 09, 2025 10:34 AM IST",https://www.moneycontrol.com/city/cctv-captures-hyderabad-businessman-s-daylight-murder-in-planned-attack-with-stones-knives-and-gun-article-13716921.html,Moneycontrol
Goa nightclub fire: IPS officers accused of shielding Birch by Romeo Lane from police checks,"Gia nightclub fire: The official claims that two separate police units — the Anjuna police station and the crime branch — were actively pursuing the venue for documentation and permissions required to operate legally. In both instances, these investigations were allegedly shut down by higher-ranking IPS officials.  ","December 09, 2025 10:31 AM IST",https://www.moneycontrol.com/city/goa-nightclub-fire-ips-officers-accused-of-shielding-birch-by-romeo-lane-from-police-checks-article-13716918.html,Moneycontrol
Bengaluru to get India’s tallest metro stations as Phase-3 structures surpass Jayadeva,"Bengaluru Metro: Phase 3 of Namma Metro will consist of two major corridors. The 32.3-km Orange Line will connect JP Nagar 4th Phase to Kempapura via the Outer Ring Road, while the 12.15-km Silver Line will link Hosahalli to Kadabagere along Magadi Road.","December 09, 2025 10:26 AM IST",https://www.moneycontrol.com/city/bengaluru-to-get-india-s-tallest-metro-stations-as-phase-3-structures-surpass-jayadeva-article-13716800.html,Moneycontrol
"‘Forced to drink sanitiser, molested for dowry’: UP cop alleges rape at gunpoint by brother-in-law","The woman’s husband, also a UP Police constable posted in Gautam Buddha Nagar, married her on January 26, 2023, in Meerut. In her complaint, she stated that her father spent ₹50 lakh on the wedding and provided a car, jewellery and other gifts.","December 09, 2025 09:32 AM IST",https://www.moneycontrol.com/city/forced-to-drink-sanitiser-molested-for-dowry-up-cop-alleges-rape-at-gunpoint-by-brother-in-law-article-13716778.html,Moneycontrol
Internet suspended in Odisha's Malkangiri after two villages clash over discovery of headless body; police forces deployed,"According to an official notification issued by the Home Department, the situation escalated rapidly as ""anti-social elements"" used platforms such as WhatsApp, Facebook, and X to spread provocative and inflammatory messages, creating a threat to public order.","December 09, 2025 09:18 AM IST",https://www.moneycontrol.com/city/internet-suspended-in-odisha-s-malkangiri-after-two-villages-clash-over-discovery-of-headless-body-police-forces-deployed-article-13716735.html,Moneycontrol
Delhi's air quality remains 'poor' at 292; layer of smog covers city,"Delhi AQI: Early-morning visuals from India Gate and Kartavya Path showed iconic landmarks partially obscured behind a grey haze. The AQI around the area stood at 265, categorised as 'Poor'. 294 at ITO, 282 at Alipur, 253 at Aya Nagar and 291 at Burari.","December 09, 2025 09:10 AM IST",https://www.moneycontrol.com/city/delhi-s-air-quality-remains-poor-at-292-layer-of-smog-covers-city-article-13716716.html,Moneycontrol
Telangana weather: Hyderabad wakes up to chilly morning as IMD sounds cold wave alert across districts,"Telangana weather: The Indian Meteorological Department (IMD) has issued a cold wave advisory for several parts of Telangana, warning that minimum temperatures may fall by 3-4°C over the next 24 hours.","December 09, 2025 09:09 AM IST",https://www.moneycontrol.com/city/telangana-weather-hyderabad-wakes-up-to-chilly-morning-as-imd-sounds-cold-wave-alert-across-districts-article-13716698.html,Moneycontrol
Punjab: Farmer group protests against Electricity (Amendment) Bill,The call for the state-wide protests was given by the Samyukt Kisan Morcha. The protests were also joined by the employees' unions of the state power utility.,"December 09, 2025 08:54 AM IST",https://www.moneycontrol.com/city/punjab-farmer-group-protests-against-electricity-amendment-bill-article-13716680.html,Moneycontrol
Voting begins in key Kerala local body polls,"Kerala local body polls: Polling began at 7 am for the local bodies in seven districts, including Thiruvananthapuram, Kollam, Pathanamthitta, Alappuzha, Kottayam, Idukki and Ernakulam with ballots being cast until 6 pm.","December 09, 2025 08:41 AM IST",https://www.moneycontrol.com/city/voting-begins-in-key-kerala-local-body-polls-article-13716655.html,Moneycontrol
"Satellites miss over 90% of Punjab-Haryana farm fires, new study warns of ‘large-scale undercounting’","According to the International Forum for Environment, Sustainability and Technology (iFOREST), more than 90% of large farm fires in Punjab and Haryana are now occurring in the late afternoon and evening, long after the government’s monitoring satellites have passed over the region.","December 09, 2025 08:36 AM IST",https://www.moneycontrol.com/city/satellites-miss-over-90-of-punjab-haryana-farm-fires-new-study-warns-of-large-scale-undercounting-article-13716644.html,Moneycontrol
"Stubble burning cases drop by 50 pc in Punjab, Haryana; Rs 68 cr fine imposed in 2 years","Incidents of stubble burning in Punjab and Haryana directly impact Delhi’s air quality, which battles severe air pollution every winter.","December 08, 2025 06:00 PM IST",https://www.moneycontrol.com/city/stubble-burning-cases-drop-by-50-pc-in-punjab-haryana-rs-68-cr-fine-imposed-in-2-years-article-13716063.html,Moneycontrol
"Sabarimala tightens virtual queue system; elderly, children advised to avoid forest route",The decision was announced on Monday by Sannidhanam Additional District Magistrate (ADM) Arun S Nair following the fourth high-level review meeting held at the conference hall in Sabarimala.,"December 08, 2025 05:15 PM IST",https://www.moneycontrol.com/city/sabarimala-tightens-virtual-queue-system-elderly-children-advised-to-avoid-forest-route-article-13716059.html,Moneycontrol
"J&K's Sonamarg welcomes season's first snowfall, tourists say 'locals have been very supportive'","The popular tourist destination, known for its towering peaks and alpine meadows, woke up under a pristine white blanket as continuous flakes settled across roads, rooftops, and forests.","December 08, 2025 04:22 PM IST",https://www.moneycontrol.com/city/j-k-s-sonamarg-welcomes-season-s-first-snowfall-tourists-say-locals-have-been-very-supportive-article-13715977.html,Moneycontrol
Goa govt constitutes four-member panel to probe nightclub fire,"According to officials, fireworks have emerged as the likely cause of the blaze at 'Birch by Romeo Lane', a popular party venue in Arpora village, 25 km from Panaji.","December 08, 2025 04:16 PM IST",https://www.moneycontrol.com/city/goa-govt-constitutes-four-member-panel-to-probe-nightclub-fire-2-article-13715965.html,Moneycontrol
"Cold conditions persist in Rajasthan, Fatehpur coldest at 4.4 deg C","The night temperature was 5 degrees Celsius in Nagaur, 5.1 degrees in Lunkaransar in Bikaner, 6.8 degrees in Churu and Alwar, 6.9 degrees in Dausa, 7.6 degrees in Karauli, and 8.3 degrees in Pilani in Jhunjhunu.","December 08, 2025 04:13 PM IST",https://www.moneycontrol.com/city/cold-conditions-persist-in-rajasthan-fatehpur-coldest-at-4-4-deg-c-article-13715949.html,Moneycontrol
Rs 1.3 cr raised so far for Babri Masjid-style mosque in Bengal's Murshidabad,"At least Rs 37.33 lakh in cash has been counted so far from four donation boxes and one sack, while online contributions through QR codes have touched Rs 93 lakh, taking the total past Rs 1.30 crore with seven more sealed boxes yet to be opened.","December 08, 2025 03:31 PM IST",https://www.moneycontrol.com/city/rs-1-3-cr-raised-so-far-for-babri-masjid-style-mosque-in-bengal-s-murshidabad-article-13715766.html,Moneycontrol
"In pics | Goa nightclub tragedy: A desolate hall, burnt furniture and glass bottles remain","Goa nightclub tragedy: A massive fire tore through Birch by Romeo Lane in Arporam, North Goa, late Saturday night, claiming 25 lives, including five tourists and 20 staff members.","December 08, 2025 02:02 PM IST",https://www.moneycontrol.com/city/in-pics-goa-nightclub-tragedy-a-desolate-hall-burnt-furniture-and-glass-bottles-remain-photo-gallery-13715381.html,Moneycontrol
Kolkata's iconic New Market to be made earthquake-resistant,"The Kolkata Municipal Corporation (KMC) has already prepared a detailed project report (DPR) for the works at SS Hogg Market, which is popularly known as New Market, officials said.","December 08, 2025 01:42 PM IST",https://www.moneycontrol.com/city/kolkata-s-iconic-new-market-to-be-made-earthquake-resistant-article-13715510.html,Moneycontrol
Cold wave descends on Telangana; 'below normal' chill likely to grip Hyderabad for next 72 hours,"The mercury in Hyderabad and its surrounding regions fell sharply between Sunday evening and the early hours of Monday. The city’s lowest minimum of 8.4 degrees Celsius was recorded at Hyderabad Central University, Serilingampally.","December 08, 2025 01:30 PM IST",https://www.moneycontrol.com/city/cold-wave-descends-on-telangana-below-normal-chill-likely-to-grip-hyderabad-for-next-72-hours-article-13715260.html,Moneycontrol
Goa fire: Nightclub built on salt pan ignored multiple warnings; ran despite demolition order,"Goa nighclub fire: The incident, which occurred late Saturday night, claimed the lives of 25 people. Police have now registered a case against Romeo Lane chairman Saurabh Luthra, along with the club’s partners, managers, and event organisers.","December 08, 2025 12:40 PM IST",https://www.moneycontrol.com/city/goa-fire-nightclub-built-on-salt-pan-ignored-multiple-warnings-ran-despite-demolition-order-article-13715175.html,Moneycontrol
"Telangana Rising Global Summit: Hyderabad police issue traffic advisory for Dec 8, 9 – know alternate routes",Commuters are advised to plan their travel in advance and follow the suggested routes to avoid congestion across Hyderabad.,"December 08, 2025 12:26 PM IST",https://www.moneycontrol.com/city/telangana-rising-global-summit-hyderabad-police-issue-traffic-advisory-for-dec-8-9-know-alternate-routes-article-13715228.html,Moneycontrol
Odisha teenager succumbs to burns after setting herself afire over two-year stalking harassment,"The teenager, a student from Rajgangpur, died at the Rourkela hospital where she was admitted on Saturday. Medical authorities cited multiple organ failure triggered by the catastrophic burn injuries.  ","December 08, 2025 12:14 PM IST",https://www.moneycontrol.com/city/odisha-teenager-succumbs-to-burns-after-setting-herself-afire-over-two-year-stalking-harassment-article-13715186.html,Moneycontrol
"Delhi family's Goa vacation ends in ashes; woman loses husband, 3 sisters in club fire","Goa nightclub tragedy: Bhavana Joshi, her husband Vinod Kumar and her three sisters — Anita, Saroj and Kamala — had arrived in the coastal state on December 4 for what was to be their first carefree holiday together.","December 08, 2025 11:58 AM IST",https://www.moneycontrol.com/city/delhi-family-s-goa-vacation-ends-in-ashes-woman-loses-husband-3-sisters-in-club-fire-article-13715113.html,Moneycontrol
"Delhi Police to intensify patrols for Christmas, New Year celebrations after Goa nightclub fire","In a statement, police said patrolling would be increased in prominent party hubs, with clubs, bars and restaurants directed to immediately review their adherence to fire safety norms.   ","December 08, 2025 11:28 AM IST",https://www.moneycontrol.com/city/delhi-police-to-intensify-patrols-for-christmas-new-year-celebrations-after-goa-nightclub-fire-article-13715054.html,Moneycontrol
WATCH: New video shows electronic firecracker triggered deadly blaze at Goa nightclub,"Goa nightclub fire: The footage, which came to light on Monday, shows an electronic firecracker being set off during a belly dance and live music performance. Moments later, sparks from the device shoot upward and touch the bamboo-lined ceiling.","December 08, 2025 11:08 AM IST",https://www.moneycontrol.com/city/watch-new-video-shows-electronic-firecracker-triggered-deadly-blaze-at-goa-nightclub-article-13715028.html,Moneycontrol
Hyderabad airport receives bomb threats to three incoming flights,"Rajiv Gandhi International Airport's received emails on late Sunday night targeting British Airways' (BA 277) from Heathrow, Lufthansa’s (LH 752) from Frankfurt and IndiGo's 6E 7178 from Kannur.","December 08, 2025 10:53 AM IST",https://www.moneycontrol.com/city/hyderabad-airport-receives-bomb-threats-to-three-incoming-flights-article-13715002.html,Moneycontrol
"IndiGo turmoil enters 7th day: Bengaluru sees 127 flights axed, nationwide disruption continues","According to airport authorities, the airline cancelled 127 flights at Bengaluru Airport alone on Monday — 62 departures and 65 arrivals.","December 08, 2025 10:50 AM IST",https://www.moneycontrol.com/city/indigo-turmoil-enters-7th-day-bengaluru-sees-127-flights-axed-nationwide-disruption-continues-article-13714973.html,Moneycontrol
"Mumbai's Byculla Zoo greenlights Rs 490 cr exotic zone, plans India's first 'cheetah restaurant'","With a budget pegged at Rs 490 crore, the ambitious project promises to introduce 19 exotic species, including the country’s first public exhibit of white lions and an innovative African-themed restaurant overlooking animal habitats.","December 08, 2025 10:16 AM IST",https://www.moneycontrol.com/city/mumbai-s-byculla-zoo-greenlights-rs-490-cr-exotic-zone-plans-india-s-first-cheetah-restaurant-article-13714903.html,Moneycontrol
"Mumbai AQI today: Air quality turns unhealthy at 255, Wadala at hazardous 455","Mumbai AQI: Despite forecasts of fine weather from the India Meteorological Department (IMD), the Air Quality Index (AQI) soared into the ‘unhealthy’ zone, with several hotspots reaching hazardous levels.","December 08, 2025 10:09 AM IST",https://www.moneycontrol.com/city/mumbai-aqi-today-air-quality-turns-unhealthy-at-255-wadala-at-hazardous-455-article-13714894.html,Moneycontrol
‘I was crying and shaking’: Kazakh dancer recalls narrow escape from Goa nightclub fire,"Goa nighclub tragedy: The dancer praised the club staff and management for their quick response. “People started running towards the exit. Hotel staff helped. People helped each other,” she said.","December 08, 2025 10:04 AM IST",https://www.moneycontrol.com/city/i-was-crying-and-shaking-kazakh-dancer-recalls-narrow-escape-from-goa-nightclub-fire-article-13714885.html,Moneycontrol
Six dead as car falls into 600-foot gorge in ghat area of Maharashtra's Nashik,The accident occurred when a vehicle carrying devotees fell from Saptashrungi Gad in Nashik district. Local authorities said rescue teams were deployed immediately.,"December 08, 2025 09:28 AM IST",https://www.moneycontrol.com/city/six-dead-as-car-falls-into-600-foot-gorge-in-ghat-area-of-maharashtra-s-nashik-article-13714777.html,Moneycontrol
"Delhi Airport advisory warns passengers of continued IndiGo delays, urges checking latest flight status","According to the passenger advisory by Delhi Airport, ""IndiGo flights may continue to face delays. Passengers are advised to check the latest flight status with their airline before heading to the airport to avoid any inconvenience.""","December 08, 2025 09:17 AM IST",https://www.moneycontrol.com/city/delhi-airport-advisory-warns-passengers-of-continued-indigo-delays-urges-checking-latest-flight-status-article-13714750.html,Moneycontrol
'Desperate for a son': Bengal woman held for throwing newborn daughter from terrace minutes after birth,"The case came to light on the morning of December 5 when Vinay Rawat, a resident of Nehru Nagar’s Rakesh Marg in Ghaziabad, discovered the body of an infant on his roof and alerted authorities.","December 08, 2025 09:10 AM IST",https://www.moneycontrol.com/city/desperate-for-a-son-bengal-woman-held-for-throwing-newborn-daughter-from-terrace-minutes-after-birth-article-13714735.html,Moneycontrol
"Watch: Pigeon enters Bengaluru-Vadodara IndiGo flight amid chaos, ‘decided to fly at 900kmph today’","A digital creator on board recorded the scene and later shared it on Instagram, calling it “A surprise guest in the flight. A moment of joy and humour. Enjoyed.""","December 08, 2025 09:03 AM IST",https://www.moneycontrol.com/city/watch-pigeon-enters-bengaluru-vadodara-indigo-flight-amid-chaos-decided-to-fly-at-900kmph-today-article-13714719.html,Moneycontrol
"Goa nightclub fire: All victims identified; 5 tourists, 20 staff members on the list","Among the five tourists who lost their lives, four were from Delhi and one was from Karnataka. The Delhi victims included three members of the same family, Saroj Joshi, Vinod Kumar, Anita Joshi and Kamla Joshi, while the fifth tourist, Ishaq, was from Karnataka.","December 08, 2025 08:55 AM IST",https://www.moneycontrol.com/city/goa-nightclub-fire-all-victims-identified-5-tourists-20-staff-members-on-the-list-article-13714694.html,Moneycontrol
"Goa fire: No clearances, only 1 exit, no safety - How negligence turned a nightclub into a death trap","Goa nightclub tragedy: An FIR has been registered at the Anjuna police station based on a complaint filed by Sub-Inspector Navneet Goltekar. The complaint names Saurabh Luthra, chairman of Romeo Lane, his brother Gaurav Luthra and other unnamed partners, along with the manager, event organisers and other members of the management team.","December 08, 2025 08:49 AM IST",https://www.moneycontrol.com/city/goa-fire-no-clearances-no-exits-no-safety-how-negligence-turned-a-nightclub-into-a-death-trap-article-13714676.html,Moneycontrol
"Delhi's air quality remains in 'very poor' category, AQI recorded at 318","Delhi AQI: Several areas, including Anand Vihar, India Gate, Dwarka and ITO, reported thick haze early this morning, with visibility remaining significantly reduced. According to CPCB, many regions of the National Capital fell into the 'very poor' category.","December 08, 2025 08:41 AM IST",https://www.moneycontrol.com/city/delhi-s-air-quality-remains-in-very-poor-category-aqi-recorded-at-318-article-13714668.html,Moneycontrol
